policy,extra_delay,seed,wAoI,worst_user_mean_aoi,p95_user_mean_aoi,p95_slot_aoi,p99_slot_aoi,cvar95_slot_aoi,slot_aoi_gt40,slot_aoi_gt60,mean_service_rate,worst_service_rate,jain_service_fairness,starvation_p95,starvation_max,rejection_rate,rejected_candidates,proposed_candidates,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok,uav_pi_los,uav_pth,uav_mean_aoi,uav_avg_power,uav_service_rate,uav_max_queue,method,dwell,delay
Known-Transition Safe,8,6,312.7205405405405,15.814054054054054,15.12789189189189,29.0,46.0,39.72162162162162,0.0175,0.002882882882882883,0.1523873873873874,0.06648648648648649,0.9127576925751745,23.0,83.0,0.00045045045045045046,5,11100,0.1773997600371756,0.36969674416959936,23.811674987561826,0.4064864864864865,True,True,0.6600953202;0.4082536129;0.95;0.8542797728;0.5796663152;0.95;0.7238759829;0.298421524;0.95;0.3698913443;0.95;0.5870736138,0.6992694381;1.146768836;0.2551559305;0.4699577518;0.8105930222;0.2156180293;0.6208604762;1.535216558;0.2628816135;1.257463669;0.2571157349;0.7995478023,8.402702703;13.7372973;4.712702703;5.925675676;9.587027027;4.827837838;7.74027027;15.81405405;4.475675676;14.56648649;4.592702703;9.271081081,0.1882357731;0.3201654616;0.05951339677;0.1159652506;0.2035245723;0.05069937445;0.140784308;0.3696967442;0.06216794913;0.3415543208;0.0621247208;0.2143652486,0.1483783784;0.09945945946;0.2010810811;0.19;0.1332432432;0.1978378378;0.1467567568;0.06648648649;0.2081081081;0.08810810811;0.2059459459;0.1432432432,1.597077752;9.764291128;0.2551559305;0.6098732553;2.127116267;0.2156180293;1.062581429;23.81167499;0.2628816135;18.40898272;0.2571157349;1.998191209,Known transition,8.0,8
Known-Transition Safe,8,7,372.38324324324327,30.467567567567567,23.20727027027026,36.0,68.0,56.24234234234234,0.03781531531531532,0.013941441441441441,0.1565990990990991,0.032972972972972976,0.8438224033111543,23.0,172.0,0.05144144144144144,571,11100,0.19573485235073643,0.39768979309357816,23.998445593946563,0.4064864864864865,True,True,0.95;0.8194645516;0.5139536145;0.1957148488;0.2668165055;0.95;0.9166527097;0.2817874583;0.4060368001;0.95;0.95;0.8957240492,0.2129344738;0.5105004868;0.9182376412;2.309972111;1.705631049;0.2143947682;0.3910280632;1.619983796;1.152645744;0.2643493157;0.2202876177;0.4190042049,4.706216216;5.548108108;10.38054054;30.46756757;17.2027027;4.710810811;5.185405405;17.26702703;10.76486486;4.812972973;4.57972973;5.280540541,0.05265811988;0.1273491755;0.2831646348;0.3976897931;0.3909121972;0.05290335766;0.1011388801;0.3883582776;0.3224292824;0.06573010011;0.05697709464;0.1095073152,0.2124324324;0.1940540541;0.1367567568;0.03297297297;0.06189189189;0.2091891892;0.2102702703;0.06756756757;0.1132432432;0.2086486486;0.2216216216;0.2105405405,0.2129344738;0.7315014605;5.682990466;23.99776885;23.99844559;0.2143947682;0.3910280632;23.99643516;9.594977648;0.2643493157;0.2202876177;0.4950210247,Known transition,8.0,8
Known-Transition Safe,8,8,419.5091891891892,25.504864864864864,23.43508108108108,39.0,64.0,54.5045045045045,0.04432432432432432,0.012274774774774774,0.14049549549549548,0.034594594594594595,0.8028586345158796,25.0,128.0,0.04891891891891892,543,11100,0.23130968719579678,0.3960179911574498,23.998591499903192,0.4064864864864865,True,True,0.924502767;0.7675714746;0.2938168902;0.223720696;0.8564804989;0.95;0.4732619221;0.198994158;0.3554966144;0.365156396;0.95;0.8950142286,0.3798996382;0.5699618165;1.557699888;2.021057334;0.4673466129;0.2347890628;0.9960890923;2.271318822;1.304697623;1.272612991;0.2590903055;0.4199186836,4.586756757;6.99;16.28189189;21.74162162;5.664864865;4.641351351;10.42243243;25.50486486;12.52621622;14.19162162;4.266756757;4.659459459,0.09559096301;0.1555841715;0.3885829721;0.3960179912;0.1172155829;0.05939528725;0.2791741591;0.395332249;0.3621417455;0.3487647493;0.06533277162;0.1125836038,0.2145945946;0.1810810811;0.06081081081;0.04324324324;0.1937837838;0.2116216216;0.1281081081;0.03459459459;0.09459459459;0.09135135135;0.217027027;0.2151351351,0.3798996382;1.079847266;23.94367979;23.97947876;0.6020398386;0.2347890628;7.113960032;23.9985915;17.70194355;19.88542354;0.2590903055;0.4398373672,Known transition,8.0,8
Known-Transition Safe,8,9,503.46837837837836,28.055135135135135,25.134337837837833,45.0,74.0,61.84279279279279,0.06367117117117117,0.02123873873873874,0.126509009009009,0.03486486486486486,0.7514131975474789,30.0,122.0,0.10153153153153154,1127,11100,0.2601969081468393,0.40011538987963535,23.999493627996173,0.4064864864864865,True,True,0.3257577326;0.6871221964;0.2523803769;0.1963495047;0.5437054116;0.2493362779;0.95;0.4363495231;0.95;0.6652629851;0.95;0.2127973752,1.414897118;0.6652565043;1.798374164;2.302374716;0.8671448273;1.819394726;0.209506079;1.076896197;0.2790122724;0.6926602831;0.247425482;2.123503268,14.46783784;7.942702703;20.3327027;28.05513514;9.953243243;21.22054054;4.078378378;10.24945946;4.614864865;7.312972973;4.194324324;22.74459459,0.379727794;0.1765626722;0.3922399866;0.4001153899;0.2561592693;0.3968247416;0.05447158053;0.3306362377;0.0721661472;0.1993738382;0.0640631383;0.4000221022,0.07945945946;0.1635135135;0.04837837838;0.03486486486;0.1332432432;0.0472972973;0.2286486486;0.1210810811;0.2191891892;0.1735135135;0.2286486486;0.04027027027,23.87703683;1.726282521;23.98376384;23.99949363;4.674317237;23.98913103;0.209506079;10.42964026;0.2790122724;1.941282265;0.247425482;23.99487595,Known transition,8.0,8
Known-Transition Safe,8,10,604.8051351351352,29.94054054054054,28.857635135135133,51.0,93.0,76.26981981981982,0.08747747747747747,0.03322072072072072,0.10207207207207207,0.033783783783783786,0.7759363964859217,38.0,173.0,0.13378378378378378,1485,11100,0.30888626483281373,0.40011457880546836,23.997242471557815,0.4064864864864865,True,True,0.2210551088;0.5230742899;0.4621770162;0.8877431859;0.3493760462;0.4491418585;0.5565464418;0.34857734;0.2223217792;0.6900300697;0.2104662511;0.2177243916,2.045012567;0.9021077578;1.019211399;0.4291816563;1.325898395;1.047619095;0.8463561798;1.328717478;2.03354937;0.6616731043;2.146920017;2.075867389,22.16405405;11.9172973;11.15378378;5.206486486;15.05486486;11.32351351;9.495945946;14.13135135;27.37243243;7.587837838;27.97162162;29.94054054,0.3951848608;0.2647808176;0.2856546543;0.1100792951;0.3436585298;0.3193822538;0.2415546286;0.3662950887;0.4001145788;0.1834801635;0.399791322;0.3966589849,0.04594594595;0.1243243243;0.1167567568;0.2124324324;0.08162162162;0.1297297297;0.1440540541;0.08837837838;0.04324324324;0.1686486486;0.03378378378;0.03594594595,23.99589223;4.425293094;6.565016585;0.4875449689;20.5244117;7.88571556;3.634411237;22.01226819;23.99496751;2.755057939;23.99724247;23.99506661,Known transition,8.0,8
Known-Transition Safe,8,11,450.4218918918919,28.00189189189189,24.21105405405405,41.0,66.0,55.87072072072072,0.05029279279279279,0.01445945945945946,0.12004504504504505,0.03783783783783784,0.8507343849907516,32.0,111.0,0.03432432432432433,381,11100,0.2576376967884,0.4018581935364658,23.995249651278325,0.4064864864864865,True,True,0.95;0.2935060875;0.6227889451;0.4312530983;0.6153269509;0.4183303984;0.9434799305;0.4987828682;0.6260188518;0.4351735249;0.2492611008;0.2092716103,0.3358641596;1.559243329;0.7487311135;1.088976442;0.7590395275;1.120756955;0.3508668233;0.9460759936;0.7443154627;1.079661914;1.819920828;2.159149808,5.148108108;15.76324324;7.888378378;11.3127027;9.244594595;13.19162162;5.152972973;11.5027027;9.497297297;11.34189189;21.10945946;28.00189189,0.07969965734;0.3771683187;0.195074809;0.3137429426;0.1926319233;0.3132061327;0.08534598406;0.2546734296;0.1788368774;0.3055151417;0.4018581935;0.3938989514,0.2032432432;0.07027027027;0.1632432432;0.1075675676;0.1413513514;0.09783783784;0.1964864865;0.1154054054;0.1408108108;0.1164864865;0.05;0.03783783784,0.3358641596;23.82476299;2.338580022;7.914963464;2.94463244;12.26422255;0.3508668233;8.41367186;1.554523702;8.952562117;23.99524965;23.98299616,Known transition,8.0,8
Known-Transition Safe,8,12,461.4654054054054,20.26,19.691121621621622,38.0,58.0,51.48153153153153,0.04092342342342342,0.008085585585585586,0.11317567567567567,0.05,0.8552639601026699,33.0,152.0,0.013783783783783784,153,11100,0.27791026827679416,0.39866481554507666,23.999405237997912,0.4064864864864865,True,True,0.2277146089;0.9318683167;0.4490225566;0.364868936;0.3264467419;0.2532754659;0.5108922966;0.7249468559;0.885090931;0.3371942215;0.4510893652;0.3770521179,1.986329388;0.369039043;1.047885528;1.273544601;1.412123145;1.792296255;0.9237509324;0.6195927545;0.4325165816;1.370290719;1.043286736;1.235229773,20.26;4.852972973;12.13054054;13.47324324;14.59459459;19.22567568;10.0272973;7.296216216;5.707027027;14.75891892;12.21216216;13.26081081,0.3892131909;0.08627534384;0.3067189263;0.3466106523;0.3644804334;0.3986648155;0.2416732169;0.1495395486;0.1052067361;0.3503500054;0.2706906126;0.3254997374,0.05486486486;0.2016216216;0.117027027;0.09108108108;0.08432432432;0.05;0.1267567568;0.1605405405;0.1878378378;0.08;0.1094594595;0.09459459459,23.9934339;0.369039043;16.49004748;18.17406104;21.64862017;23.99940524;3.485011189;1.278371018;0.4650331633;17.53628025;7.071749032;12.73982523,Known transition,8.0,8
Known-Transition Safe,8,13,325.43,22.274054054054055,17.974986486486483,31.0,53.0,43.795495495495494,0.023153153153153153,0.006058558558558558,0.15436936936936937,0.04432432432432432,0.9035365572005553,22.0,102.0,0.021351351351351352,237,11100,0.18430779575073863,0.39396340158043114,23.972755589016018,0.4064864864864865,True,True,0.931036637;0.7159624459;0.6775674106;0.3509019354;0.95;0.7562371291;0.2357345475;0.5713184825;0.95;0.8385292043;0.9458583108;0.3749843981,0.3702883284;0.6302691506;0.6771299559;1.320546841;0.2764601871;0.5830294735;1.920506701;0.8232731646;0.2265612916;0.488449848;0.3469497415;1.241568686,5.916486486;7.706486486;8.537297297;14.45756757;4.811621622;6.600540541;22.27405405;9.763513514;4.438918919;5.756216216;5.327027027;12.88567568,0.08936958846;0.1694912986;0.1639752542;0.3522647925;0.0678448243;0.1490664546;0.3939634016;0.2354116238;0.05633415899;0.1256768258;0.07407845831;0.3342168679,0.1867567568;0.1654054054;0.1494594595;0.08648648649;0.2075675676;0.1748648649;0.04432432432;0.1408108108;0.2137837838;0.1956756757;0.1867567568;0.1005405405,0.3702883284;1.321076603;1.508519823;19.27663835;0.2764601871;0.9490884205;23.97275559;3.712009622;0.2265612916;0.6653495441;0.3469497415;13.62117876,Known transition,8.0,8
Known-Transition Safe,8,14,479.20864864864865,25.194594594594594,22.956540540540537,42.0,67.0,56.56036036036036,0.05358108108108108,0.014572072072072072,0.11331081081081079,0.03783783783783784,0.8425787443330321,33.0,110.0,0.03126126126126126,347,11100,0.27476699749928696,0.3980061035441758,23.997223529127762,0.4064864864864865,True,True,0.3969158517;0.64914127;0.685168137;0.2123384503;0.8391928019;0.2547057577;0.6450583303;0.3536782427;0.3495021855;0.2638904463;0.8142278578;0.4332858251,1.177446822;0.7134614509;0.6676722331;2.128067317;0.4876767217;1.782678959;0.7188179662;1.310923092;1.325454306;1.723560971;0.5165166625;1.084128614,12.84297297;8.257567568;8.134864865;25.19459459;5.843783784;18.61459459;8.634594595;15.41459459;13.63594595;21.12540541;6.226486486;12.08216216,0.3258663636;0.189549353;0.1788278873;0.3980061035;0.1202057217;0.38833493;0.1968007026;0.3454459499;0.3499915831;0.3884999593;0.1264767828;0.289198633,0.0972972973;0.1532432432;0.1527027027;0.03783783784;0.1851351351;0.05972972973;0.1475675676;0.08351351351;0.08756756757;0.05756756757;0.1894594595;0.1081081081,12.19106418;2.280768706;1.470688932;23.99429945;0.6630301652;23.99722353;1.675271865;16.54446243;17.79087443;23.98956077;0.7495499874;9.734958127,Known transition,8.0,8
Known-Transition Safe,8,15,419.74,28.23891891891892,22.877459459459452,38.0,64.0,53.443243243243245,0.04277027027027027,0.012139639639639639,0.13936936936936936,0.032432432432432434,0.8437868441390673,27.0,110.0,0.07207207207207207,800,11100,0.2335986550095911,0.4005788245448167,23.99896784593186,0.4064864864864865,True,True,0.95;0.6682774533;0.3936552323;0.8783623152;0.2542081145;0.6112416568;0.1961261937;0.2603661895;0.4858854259;0.9440218225;0.777121657;0.6438927182,0.2609434761;0.6888292002;1.186565108;0.4408835581;1.786011998;0.7647485898;2.305041448;1.74572184;0.9708198352;0.349980936;0.5589976316;0.7203540735,4.360540541;6.579459459;11.9172973;5.824864865;18.38513514;7.966756757;28.23891892;18.49081081;10.14351351;4.951351351;7.19027027;8.925675676,0.06474219217;0.1956647269;0.3399348687;0.1050971076;0.3934053456;0.2139229163;0.4005788245;0.3996287562;0.2804882173;0.08607639238;0.1400515688;0.1835929436,0.2205405405;0.1862162162;0.1140540541;0.1886486486;0.05513513514;0.1672972973;0.03243243243;0.05675675676;0.1310810811;0.2035135135;0.1697297297;0.147027027,0.2609434761;1.844146001;10.82382302;0.5226506742;23.98961151;2.341731668;23.99896785;23.99223683;5.87049588;0.349980936;0.8769928948;1.762832588,Known transition,8.0,8
Known-Transition Safe,8,16,502.7497297297297,29.674054054054054,25.966162162162156,46.0,73.0,62.41981981981982,0.06686936936936937,0.021846846846846846,0.1267792792792793,0.031621621621621625,0.7804779527136239,31.0,119.0,0.11027027027027027,1224,11100,0.2701120706255794,0.40126751828070056,23.99967441619585,0.4064864864864865,True,True,0.3932789834;0.7735119064;0.901603995;0.8416273572;0.2260479039;0.7045979448;0.6624829137;0.1982197585;0.7522839954;0.3841282698;0.2247729528;0.2144342016,1.187626136;0.5631378354;0.4113518347;0.4848363331;2.00065631;0.6439160289;0.6962092138;2.280313362;0.5876051337;1.214015836;2.011774821;2.107404393,14.04162162;7.002432432;5.064864865;5.837027027;18.35594595;6.201621622;7.436216216;29.67405405;6.473783784;12.31648649;21.68783784;22.93243243,0.3453745196;0.1642231688;0.1073961817;0.1178021253;0.3958055187;0.1804705194;0.2047231418;0.397514086;0.164211813;0.3615798516;0.4012675183;0.4009764034,0.0972972973;0.1848648649;0.2110810811;0.1824324324;0.05054054054;0.19;0.177027027;0.03162162162;0.1956756757;0.1110810811;0.04513513514;0.04459459459,21.99569884;1.215689177;0.4227036694;0.6545089994;23.81855127;1.39524426;1.584836855;23.98726247;1.150420535;16.71480762;23.98960079;23.99967442,Known transition,8.0,8
Known-Transition Safe,8,17,416.2591891891892,27.277027027027028,27.068027027027025,42.0,78.0,63.126576576576575,0.05405405405405406,0.020855855855855854,0.14936936936936937,0.03486486486486486,0.8155263536535259,23.0,136.0,0.0736036036036036,817,11100,0.2118647213660617,0.39901006892567903,23.99611405506622,0.4064864864864865,True,True,0.6058267012;0.4606290406;0.8627452041;0.95;0.8920394043;0.9329954481;0.2434414901;0.2237143759;0.7874097494;0.2072792387;0.95;0.5223938409,0.772389876;1.022513998;0.4598691245;0.2139841101;0.4237308779;0.3673358894;1.861711545;2.021113381;0.5472165522;2.179902851;0.241873434;0.9032962107,8.793513514;10.50162162;4.908918919;4.131081081;5.101351351;4.73027027;22.54702703;26.89702703;6.327837838;27.27702703;4.491081081;9.217297297,0.2102152987;0.2860275643;0.1213060177;0.0576022091;0.1089102878;0.09391885171;0.3990100689;0.3960289733;0.14730478;0.3965066538;0.05968390412;0.2658620469,0.1491891892;0.1197297297;0.2089189189;0.2289189189;0.2013513514;0.22;0.04810810811;0.03594594595;0.1910810811;0.03486486486;0.2132432432;0.1410810811,1.889559504;6.897933941;0.5197382491;0.2139841101;0.4711926338;0.3673358894;23.98240489;23.98927478;0.8416496567;23.99611406;0.241873434;5.356035582,Known transition,8.0,8
Known-Transition Safe,8,18,327.27864864864864,22.553243243243244,19.35893243243243,32.0,57.0,46.97207207207207,0.029256756756756756,0.007815315315315315,0.1628378378378378,0.046486486486486484,0.8581765520100015,21.0,113.0,0.03054054054054054,339,11100,0.18968258976365393,0.39740203506580823,23.9987826900948,0.4064864864864865,True,True,0.95;0.2298402862;0.2514208534;0.95;0.8064515181;0.2889292384;0.86964094;0.95;0.4229897239;0.9113191376;0.93510967;0.8418183031,0.2641897105;1.968390267;1.804941085;0.3377909827;0.5254308787;1.582364629;0.451552802;0.2372894534;1.10910177;0.3983676074;0.3641087485;0.4846132827,4.512702703;22.55324324;16.56918919;4.581351351;6.255945946;16.74540541;5.476216216;4.514054054;10.45918919;4.601081081;5.213243243;5.985135135,0.06840371422;0.3974020351;0.3912331757;0.0850868097;0.1334878449;0.3853271704;0.1181359763;0.06092567046;0.3159441259;0.1005609041;0.0936841969;0.1259994535,0.2156756757;0.04648648649;0.05621621622;0.2137837838;0.1894594595;0.07297297297;0.202972973;0.2178378378;0.1127027027;0.2137837838;0.2094594595;0.2027027027,0.2641897105;23.99298097;23.99878269;0.3377909827;0.9017235147;23.95429695;0.554658406;0.2372894534;14.80071684;0.3983676074;0.3641087485;0.7384531309,Known transition,8.0,8
Known-Transition Safe,8,19,502.87702702702705,25.474594594594596,25.217135135135134,41.0,69.0,58.40675675675676,0.052184684684684686,0.01572072072072072,0.10840090090090089,0.03648648648648649,0.8351698441740073,33.80000000000018,138.0,0.045585585585585585,506,11100,0.29290040351548574,0.39691460609526535,23.989433384234758,0.4064864864864865,True,True,0.8339118425;0.4218873338;0.3658373363;0.3670076204;0.481511622;0.1930715746;0.2120595117;0.3057773787;0.5446939528;0.4653449839;0.3623629999;0.8770434254,0.4938172966;1.111838862;1.270411673;1.266646367;0.9794527448;2.342239302;2.1308523;1.500722279;0.8655191693;1.012509865;1.281724896;0.4425090154,5.898918919;12.00378378;14.83405405;12.9;10.62594595;25.00648649;25.47459459;14.2572973;9.104054054;9.841621622;13.29432432;5.537567568,0.1261236068;0.2839696554;0.3481614693;0.3604807095;0.2602167698;0.3969146061;0.3910401923;0.3820757802;0.2393043541;0.2791243411;0.3419087762;0.1054845815,0.192972973;0.102972973;0.08675675676;0.1016216216;0.1172972973;0.03648648649;0.03891891892;0.0772972973;0.1418918919;0.1218918919;0.08837837838;0.1943243243,0.7752691863;6.942066347;15.34828557;17.66506303;6.332885683;23.98702535;23.98943338;23.93250255;3.455191693;5.025177564;18.79589541;0.5275270463,Known transition,8.0,8
Known-Transition Safe,2,0,458.47594594594597,25.233513513513515,23.896567567567566,43.0,73.0,61.86036036036036,0.05869369369369369,0.020472972972972972,0.1342792792792793,0.034594594594594595,0.8055150064812049,27.0,137.0,0.0772972972972973,858,11100,0.21746093457378057,0.3913295419603151,23.99858588743779,0.4064864864864865,True,True,0.95;0.2315765095;0.95;0.8081176242;0.6281327393;0.795200025;0.3394136806;0.9476946562;0.5005847781;0.95;0.23436609;0.2528380647,0.3369544871;1.95400716;0.2191119648;0.5235225351;0.7414402559;0.5383055036;1.361973486;0.3438720469;0.9427001774;0.2738400263;1.931388168;1.795260579,4.903783784;25.23351351;5.307837838;7.267837838;9.243513514;6.625675676;16.64648649;4.973513514;13.7827027;5.289189189;21.68351351;22.8027027,0.08469396568;0.391329542;0.05773896369;0.1392286958;0.2080040502;0.1473793176;0.3765672639;0.08039170826;0.2866318107;0.06424138995;0.3841896464;0.3891348607,0.2067567568;0.03459459459;0.2010810811;0.18;0.1397297297;0.1862162162;0.07432432432;0.1964864865;0.107027027;0.1948648649;0.04513513514;0.04513513514,0.3369544871;23.98749635;0.2191119648;3.982153519;11.31616998;4.747136655;23.98892441;0.3438720469;17.02040923;0.2738400263;23.99858589;23.9962049,Known transition,14.0,2
